estado,id,oracion
positivo,3509,"un estudio de mckinsey global institute , al que it business tuvo acceso en exclusiva , destaca las cinco formas en que bigdata crea valor transformacional ."
positivo,3510,"un estudio sobre netflix destaca lo que sería la base de este modelo de negocios , lo que se llama bigdata : un volumen de datos que requiere un sistema elaborado para su compilación y análisis , buscando patrones reiterados que permitan realizar modelos predictivos ( proceso conocido como ' minería de datos ' ) ."
positivo,3513,"un informe desarrollado durante el encuentro , llamado bigdata , big impact , declara a la masa de información gigante como una nueva clase de activo económico , como el dinero o el oro ."
positivo,3514,"un mundo de datos ' en la nube ' ' bigdata es la capacidad de analizar grandes volúmenes de datos de diferentes tipos y a gran velocidad , para mejorar los procesos de negocio actuales o crear nuevas áreas de oportunidad ' , declaró elena alfaro , experta en bigdata del bbva innovation center ."
positivo,3518,un primer objetivo de mirar bigdata es descubrir patrones comerciales repetibles .
positivo,3519,"un programa de inteligencia_artificial ( ia ) logró leer 35 millones de artículos publicados en los diarios británicos entre 1800 y 1950 , como parte de un estudio realizado por investigadores de la universidad de bristol , para demostrar que esta tecnología y ' el bigdata pueden desempeñar un papel importante en el estudio de la historia y la sociedad ' ."
positivo,3520,"un programa de inteligencia_artificial ( ia ) logró leer 35 millones de artículos publicados en los diarios británicos entre 1800 y 1950 , como parte de un estudio realizado por un grupo de investigadores de la universidad británica de bristol , para demostrar que esta tecnología y ' el bigdata pueden desempeñar un papel importante en el estudio de la historia y la sociedad ' , según destacaron ."
positivo,3521,"un reciente estudio de idc ( international data corporation ) sobre usos y mercados para la tecnología y servicios de bigdata demuestra que cada caso requiere combinaciones diferentes de software , hardware y servicios para dar los mejores resultados ."
positivo,3522,"un reciente y original estudio basado en técnicas de ' bigdata ' que analiza las tendencias de opinión predominantes en las redes_sociales sugiere que la incertidumbre sobre la economía ( ingreso , inflación , empleo ) , la inseguridad y la corrupción son las preocupaciones más importantes de la ciudadanía ."
positivo,3526,una cosa que es importante tener en cuenta desde el punto de vista empresarial es cómo pueden las empresas que ofrecen análisis de bigdata dar un servicio que signifique una ventaja competitiva para sus clientes .
positivo,3527,"una de las caracterí­sticas que poco a poco se van introduciendo en los algoritmos es , además de hacer uso del bigdata , apoyar en modelos de inteligencia artificial que ' aprenden ' a ser más precisos ."
positivo,3528,una de las conferencistas adhiere a una sentencia : ' la bigdata es el nuevo petróleo ' .
positivo,3531,una de las industrias que obtiene ventajas competitivas a partir de la implementación de soluciones analíticas de bigdata es la automotriz .
positivo,3532,"una de las oradoras será mara destéfanis ( en la foto ) , directora de 01market y creadora de bigdata machine , una herramienta tecnológica autoadministrable que convierte los datos en línea en información de valor para la toma de decisiones ."
positivo,3536,"una de las tendencias fuertes en materia de bigdata es la posibilidad de utilizar un modelo de cloud computing para ofrecer las herramientas de análisis de datos , infraestructura y hasta la capacidad de la red que provee la conectividad ."
positivo,3537,una de las virtudes del análisis de bigdata es la de poder descubrir cosas que se ' desconocía que se desconocían ' .
positivo,3542,"una hora antes acababan de presentar en atlas el ojo de hornero , herramienta basada en bigdata para reconstruir y resolver jugadas poco claras ."
positivo,3544,una mirada hacia adelanteuna de las tendencias que ya ha empezado a tomar forma entorno a bigdata es el análisis de la información en tiempo real .
positivo,3545,una nueva olamuchos consideran que el bigdata & analytics está generando una nueva revolución en el negocio de la agricultura .
positivo,3551,"una vez concluido el trabajo en base a datos de millones de clientes , se dieron cuenta de que algunas consultoras ya habían hecho estudios similares para otros bancos , sin bigdata y con resultados similares ."
positivo,3552,"unir la información con bigdata es necesario para que el médico pueda entrar a su smartphone y no deba ingresar a dos aplicaciones sino a una sola que le alerte , por ejemplo , un coma posible diabético ' , ejemplificó ."
positivo,3554,uno de esos ejemplos es el de un banco que se basó en un análisis de bigdata para determinar los mejores lugares para instalar cajeros automáticos .
positivo,3555,"uno de los desafíos de la sociedad del futuro parecería ser aprovechar esos datos para mejorar el mundo , especialmente el de las personas mayores , donde la edad en tiempos del bigdata es lo menos importante ."
positivo,3556,uno de los elementos que aparece como clave en esta transformación es el ' bigdata ' o análisis inteligente de datos que a partir del enorme caudal de información disponible en internet ofrece la posibilidad de deducir pautas de comportamiento y tendencias .
positivo,3558,uno de los objetivos es nacionalizar el discurso y apoyar en bigdata mapa para la captación precisa de votos .
positivo,3559,uno de los pilares del bigdata es la v de velocidad .
positivo,3562,"uno de los terrenos que ofrece grandes posibilidades es el turismo , con apps , mapas , sistemas de transportes para explorar la ciudad y una una infinidad de otras ofertas vinculadas al bigdata ."
positivo,3565,usando bigdata y las últimas tecnologías de modos totalmente novedosos se busca obtener mejores resultados en cada eslabón de la cadena de suministro de alimentos .
positivo,3566,"usar bigdata ' no es caro , porque la nube te da soluciones rápidas y baratas ."
positivo,3567,"utilizado principalmente para identificar nuevas fuentes de ingresos ( 94% ) , conservar y adquirir clientes ( 90% ) y desarrollar nuevos productos y servicios ( 89% ) , el bigdata se posiciona cada vez más como una opción de alto impacto para los negocios ."
positivo,3568,"utilizando información satelital , datos climáticos y datos a campo alimentamos nuestro motor de bigdata y recomiendan el riego óptimo para cada cultivo , mejorando los rendimientos hasta en un 30% y la eficiencia del uso del agua en un 70% ."
positivo,3569,"utilizando un enfoque de bigdata , los investigadores utilizaron datos recolectados rutinariamente de 104 . 219 residentes de ontario y los vincularon con datos sobre hospitalizaciones y muertes ."
positivo,3571,"uu . , a través de wireless y de internet a su plataforma de bigdata asociada a una aplicación que tiene cada usuario del auto y de esta forma enviar información sobre el estado del vehículo , las fallas y su comportamiento general ."
positivo,3572,"uu . , como ebay y wal - mart , han intensificado el uso del ' bigdata ' con estos propósitos . - nuevos productos y servicios : al construir modelos de clientes sobre el cruce de patrones de conducta online , las compañías están logrando anticipar a las necesidades de los consumidores ."
positivo,3578,"vale aclarar que bigdata es el nombre que se utiliza para describir a los grandes volúmenes de información , su almacenamiento , clasificación , análisis y compartición , que surgen de su recopilación a través de múltiples sensores y dispositivos ."
negativo,3581,"varios expertos en bigdata publicaron recientemente en science un análisis de los fallos de google flu trends , que consideraban una parábola de lo que está ocurriendo en su campo ."
positivo,3583,veamos algunas áreas críticas dónde el ' bigdata ' puede constituir una ventaja comparativa : - fidelización y retención de clientes : un adecuado análisis de los datos permite brindar experiencias de compra personalizadas y altos niveles de retención de clientes .
positivo,3605,vida de datos - ¿ qué aspectos de nuestra vida se ven afectados por el bigdata ? - hoy confiamos en machine learning y bigdata para nuestras decisiones cotidianas .
negativo,3606,"vida privadaal tener a su disposición herramientas de bigdata , las empresas ya no solo conocen lo que sus empleados hacen en su horario de trabajo o dentro de las oficinas físicas ."
negativo,3611,"vivimos en un mundo lleno de drones depredadores , vigilancia , bigdata e inteligencia_artificial emergente ' , sostiene el director de cine en la entrevista ."
positivo,3612,"vivimos un tiempo de nueva longevidad con una nueva lógica , entre ella , la lógica del bigdata , en la que la edad es una variable más de nuestro comportamiento y acción ."
negativo,3614,"wikileaks , el sitio fundado por julian assange , publicó ayer una serie de 34 documentos que afirman dar cuenta del sistema usado por el estado ruso para espiar a usuarios de internet , en coordinación con empresas privadas de procesamiento de grandes volúmenes de información ( bigdata ) ."
negativo,3615,"wikileaks , el sitio fundado por julian assange , publicó este martes una serie de 34 documentos que afirman dar cuenta del sistema usado por el estado ruso para espiar a usuarios de internet , en coordinación con empresas privadas de procesamiento de grandes volúmenes de información ( bigdata ) ."
positivo,3617,"y , en relación a bigdata , sólo el futuro dirá si el diluvio de datos traerá cambios radicales en la forma en la que los economistas perciben la realidad , similares a los aportados por los experimentos y las evaluaciones de impacto en los últimos veinte años ."
positivo,3618,"y , junto al gran volumen de datos a manejar ( bigdata ) y lo asequible de los programas informáticos , logra la automatización de procesos antes no pensados ."
positivo,3619,"y a esto se suma el bigdata , que permite procesar los grandes volúmenes de información recogidos en el proceso ."
positivo,3620,"y agrega : ' la argentina ya era un jugador importante en tecnología aplicada al agro , por ejemplo , en agricultura de precisión ; pero ahora aquí convergen las aplicaciones de bigdata , la información satelital y el uso de drones ' ."
positivo,3623,"y así , bigdata y creatividad deben ir siempre articulados ."
positivo,3624,"y asocia : ' los objetos generan una impresionante cantidad de datos , que se almacenan automáticamente en ‘la nube’ y así nace el bigdata , que ya tiene ( y tendrá mucho más ) implicancias directas en nuestra vida , en la salud , la educación , la política , el comercio y las empresas ."
positivo,3625,"y bigdata es eso , desde el gran volumen de información que está surgiendo con la irrupción de la tecnología , el crecimiento de las aplicaciones , de movilidad ' , describió ."
positivo,3626,"y cómo a través de la misma , esto que se denomina bigdata , predicciones , podemos ayudar en conjunto con el productor a predecir qué puede suceder en una campaña agrícola para poder utilizar las mejores herramientas y así alcanzar el máximo potencial de rendimiento que puede tener cada uno de los lotes ."
positivo,3627,"y como muestra vale lo sucedido en las últimas horas en las cuales toyota anunció el próximo lanzamiento en japón de su ' bigdata traffic information service ' , un nuevo servicio de información de tránsito que incluye la ubicación de los vehículos y sus velocidades , las condiciones de ruta y otros parámetros recolectados y archivados mediante sistemas telemáticos ."
positivo,3628,y con las nuevas tecnologías ahora clarín pone el bigdata al servicio de los clientes .
positivo,3630,"y de los trabajos que el oficialismo nacional hizo con el uso del bigdata el año pasado , el más exitoso fue en esta provincia ."
negativo,3632,"y desde allí observa a sus criaturas , que esperan ser moldeadas por la bigdata ."
positivo,3634,"y detectamos personas , y no cookies como las redes_sociales y los grandes buscadores , por eso podemos interpretar , a través de bigdata , sus intereses y hábitos de consumo reales ' , explicó pablo giudici , jefe de bigdata y analytics ."
negativo,3641,"y enumeró : el deterioro de las garantías electorales ; de las libertades públicas ; de las garantías jurídicas , donde mencionó el caso de milagro sala y el decreto de macri donde ' se remite a la jefatura de gabinete todo el manejo de la bigdata de los argentinos ' ."
positivo,3642,y es que el fútbol tiene todo el potencial para analizar a través de herramientas de bigdata y analytics .
positivo,3643,"y es que los datos en masa ( ' bigdata ' ) constituyen la materia prima de la nueva economía digital : alimentan los algoritmos y la inteligencia_artificial , conformando una especie de ' cerebro social ' que permite controlar los más diversos sectores ."
positivo,3644,"y es que los datos en masa ( o ' bigdata ) constituyen la materia prima de la nueva economía digital : alimentan los algoritmos y la inteligencia_artificial , conformando una especie de ' cerebro social ' que permite controlar los más diversos sectores ."
negativo,3649,"y la anonimación de los datos no siempre funciona bien ; tendría sentido en un entorno de datos escasos , pero el mundo de los bigdata , donde se capturan y se recombinan cada vez más datos , facilita la reidentificación ."
positivo,3651,y las redes_sociales son el paraíso del bigdata porque sus números no paran de crecer .
positivo,3652,"y lo mismo parece estar sucediendo con el fenómeno conocido como ' bigdata ' ( bigdata ) , el aumento exponencial de disponibilidad de datos en internet que para muchos economistas , pocos meses atrás , prometía una suba de la productividad sin precedente ."
negativo,3655,"y no hay modo de huirle a esos conceptos que millones de sujetos dominan con la misma soltura con que ( aún ) muchos resisten : ' algoritmos ' , ' ciberseguridad ' , ' smart cities ' , ' internet de las cosas ' o el temible ' bigdata ' ."
positivo,3656,"y no nos interesa tener publicidad porque no servimos a los publicistas , nuestro único amo es el consumidor . — ¿ cómo funciona el algoritmo que averigua cuáles son los gustos de cada usuario para mostrarte justo las series que te gustan cuando entras en tu perfil ? —la fórmula del éxito está en la unión del bigdata y el machine learning ."
negativo,3657,"y oculta en esa razón se esconde la idea de que , por más información que genere bigdata , no hay forma de que lleguemos a tener todos los datos , lo cual enciende una luz de cautela sobre esta efervescencia moderna con el análisis de datos inescrupuloso ."
positivo,3658,"y para encrespar más las olas , a esto se sumó el llamado predpol , un sistema instrumentado por la policía de la ciudad de los angeles , en el mismo estado que maneja grandes volúmenes de datos ( con la herramienta informática llamada bigdata ) y marca las zonas donde hay más probabilidades de que ocurra un delito ."
positivo,3661,"y por el otro lado , aludió a kilimo agro , una aplicación que utiliza bigdata para dar recomendaciones de riego a productores ."
negativo,3662,y por esta razón los economistas tardaron en abrazar la tecnología de bigdata .
positivo,3668,"y sin lugar a dudas , podemos decir que una buena explicación del aumento del valor de las acciones en wall street ( en especial las tecnológicas del nasdaq ) ha tenido que ver con el crecimiento explosivo de bigdata ."
positivo,3671,"y también están las ' blandas ' , que ayudan al productor o al asesor profesional en la gestión del campo : blockchain , bigdata e inteligencia_artificial , para el procesamiento datos en internet ; machine learning ( sistemas para proyectar producción ) ; imágenes satelitales para control de cultivos y suelos , e internet_cosas ( iot , por sus siglas en inglés ) , para el manejo de dispositivos ."
positivo,3674,y vuelve a remarcar las virtudes del bigdata : ' se ha generado una competencia realmente interesante .
positivo,3676,ya a nadie le suena raro oír hablar de ' bigdata agrícola ' o de ' agricultura inteligente ' .
positivo,3678,ya empezamos un proceso de bigdata para ver los perfiles de los clientes típicos .
negativo,3680,ya es así y no necesitamos el bigdata porque estamos muy acostumbrados a eso .
negativo,3682,"ya hacia 2025 se avizora el momento de la inteligencia artificial ( ia ) integrada a los directorios de empresas , la tecnología implantable en el cuerpo humano y los censos reemplazados por bigdata ."
positivo,3683,"ya hay robots pizzeros , vehículos autónomos y sistemas de implementación de bigdata para procesar grandes volúmenes de información contable y administrativa ."
negativo,3684,"ya maneja las jubilaciones , los créditos promocionados , gran parte de la recaudación , y cuenta con una artillería peligrosísima de acceso a los bigdata ."
negativo,3688,"ya se han apropiado de la ' bigdata ' ( léase , los datos de todos nosotros que figuran en la anses o la afip ) para bombardear con ' comunicación adecuada ' durante las campañas o cuando cuadre ."
positivo,3689,"ya sea en china o en silicon valley , la puja por la bigdata es el último grito de la moda tecnológica ."
negativo,3691,"yo sé que tenés una gran ventaja porque del lado de ustedes armaste un equipo profesional que sabe manejar una campaña electoral , las redes , el bigdata y todo eso ."
negativo,3693,"zhou keda , socióloga de la academia china de ciencias sociales , explicó hace poco en la revista beijing review que el error de su país es no educar al pueblo en la importancia de la integridad , y que por mucho que lo intente , el sistema de crédito social y el bigdata no pueden motorizar un cambio de comportamiento profundo , sino apenas sancionar ."
